Red,Yellow,Green,TimeActive,Time
0,1,0,8,12:50:28
1,0,0,4,12:50:32
0,1,0,9,12:50:41
0,0,1,9,12:50:50
0,1,0,4,12:50:54
1,0,0,7,12:51:01
0,1,0,7,12:51:08
0,0,1,8,12:51:16
0,1,0,4,12:51:20
1,0,0,9,12:51:29
0,1,0,3,12:51:32
0,0,1,9,12:51:41
0,1,0,1,12:51:42
1,0,0,4,12:51:46
0,1,0,1,12:51:47
0,0,1,8,12:51:55
0,1,0,3,12:51:58
1,0,0,4,12:52:02
0,1,0,1,12:52:03
0,0,1,2,12:52:05
0,1,0,3,12:52:08
1,0,0,1,12:52:09
0,1,0,4,12:52:13
0,0,1,5,12:52:18
0,1,0,4,12:52:22
1,0,0,3,12:52:25
0,1,0,1,12:52:26
0,0,1,5,12:52:31
0,1,0,2,12:52:33
1,0,0,2,12:52:35
0,1,0,5,12:52:40
0,0,1,8,12:52:48
0,1,0,3,12:52:51
1,0,0,2,12:52:53
0,1,0,9,12:53:02
0,0,1,5,12:53:07
0,1,0,1,12:53:08
1,0,0,6,12:53:14
0,1,0,3,12:53:17
0,0,1,1,12:53:18
0,1,0,4,12:53:22
1,0,0,9,12:53:31
0,1,0,3,12:53:34
0,0,1,5,12:53:39
0,1,0,4,12:53:43
1,0,0,2,12:53:45
0,1,0,7,12:53:52
0,0,1,2,12:53:54
0,1,0,9,12:54:03
1,0,0,7,12:54:10
0,1,0,2,12:54:12
0,0,1,6,12:54:18
1,1,0,3,12:54:21
1,0,0,7,12:54:28
0,1,0,2,12:54:30
0,0,1,3,12:54:33
0,1,0,6,12:54:39
1,0,0,1,12:54:40
0,1,0,8,12:54:48
0,0,1,1,12:54:49
0,1,0,4,12:54:53
1,0,0,4,12:54:57
0,1,0,7,12:55:04
0,0,1,8,12:55:12
0,1,0,9,12:55:21
1,0,0,6,12:55:27
0,1,0,4,12:55:31
0,0,1,8,12:55:39
0,1,0,3,12:55:42
1,0,0,7,12:55:49
0,1,0,4,12:55:53
0,0,1,4,12:55:57
0,1,0,5,12:56:02
1,0,0,2,12:56:04
0,1,0,3,12:56:07
0,0,1,5,12:56:12
0,1,0,8,12:56:20
1,0,0,9,12:56:29
0,1,0,8,12:56:37
0,0,1,3,12:56:40
0,1,0,2,12:56:42
1,0,0,8,12:56:50
0,1,0,4,12:56:54
0,0,1,5,12:56:59
1,1,0,4,12:57:03
1,0,0,4,12:57:07
0,1,0,7,12:57:14
0,0,1,4,12:57:18
0,1,0,4,12:57:22
1,0,0,1,12:57:23
0,1,0,7,12:57:30
0,0,1,1,12:57:31
0,1,0,1,12:57:32
1,0,0,6,12:57:38
1,1,0,1,12:57:39
0,0,1,8,12:57:47
0,1,0,4,12:57:51
1,0,0,9,12:58:00
0,1,1,1,12:58:01
0,0,1,3,12:58:04
0,1,1,9,12:58:13
1,0,0,4,12:58:17
0,1,0,1,12:58:18
0,0,1,9,12:58:27
0,1,0,6,12:58:33
1,0,0,5,12:58:38
0,1,0,3,12:58:41
0,0,1,5,12:58:46
0,1,0,7,12:58:53
1,0,0,7,12:59:00
0,1,0,1,12:59:01
0,0,1,4,12:59:05
0,1,0,1,12:59:06
1,0,0,7,12:59:13
0,1,0,5,12:59:18
0,0,1,1,12:59:19
0,1,0,7,12:59:26
1,0,0,3,12:59:29
0,1,0,5,12:59:34
0,0,1,1,12:59:35
0,1,0,9,12:59:44
1,0,0,7,12:59:51
0,1,0,1,12:59:52
0,0,1,4,12:59:56
0,1,0,5,13:00:01
1,0,0,7,13:00:08
0,1,0,5,13:00:13
0,0,1,6,13:00:19
0,1,0,5,13:00:24
1,0,0,3,13:00:27
0,1,0,8,13:00:35
0,0,1,8,13:00:43
0,1,0,3,13:00:46
1,0,0,6,13:00:52
0,1,0,1,13:00:53
0,0,1,8,13:01:01
0,1,0,7,13:01:08
1,0,0,1,13:01:09
0,1,0,6,13:01:15
0,0,1,3,13:01:18
0,1,0,3,13:01:21
1,0,0,5,13:01:26
0,1,0,4,13:01:30
0,0,1,1,13:01:31
0,1,0,7,13:01:38
1,0,0,4,13:01:42
0,1,0,1,13:01:43
0,0,1,1,13:01:44
0,1,0,5,13:01:49
1,0,0,6,13:01:55
0,1,0,5,13:02:00
0,0,1,8,13:02:08
0,1,0,5,13:02:13
1,0,0,7,13:02:20
0,1,0,2,13:02:22
0,0,1,2,13:02:24
0,1,0,5,13:02:29
1,0,0,2,13:02:31
1,1,0,9,13:02:40
0,0,1,8,13:02:48
0,1,0,1,13:02:49
1,0,0,8,13:02:57
0,1,0,9,13:03:06
0,0,1,5,13:03:11
0,1,0,1,13:03:12
1,0,0,6,13:03:18
0,1,0,6,13:03:24
1,0,1,7,13:03:31
0,1,0,9,13:03:40
1,0,0,4,13:03:44
0,1,0,7,13:03:51
0,0,1,9,13:04:00
0,1,0,4,13:04:04
1,0,0,3,13:04:07
0,1,0,3,13:04:10
0,0,1,7,13:04:17
0,1,0,9,13:04:26
1,0,0,4,13:04:30
0,1,0,8,13:04:38
0,0,1,8,13:04:46
0,1,0,1,13:04:47
1,0,0,3,13:04:50
0,1,0,2,13:04:52
0,0,1,9,13:05:01
0,1,0,3,13:05:04
1,0,0,4,13:05:08
0,1,0,7,13:05:15
0,0,1,9,13:05:24
0,1,0,2,13:05:26
1,0,0,6,13:05:32
0,1,0,9,13:05:41
0,0,1,3,13:05:44
0,1,0,1,13:05:45
1,0,0,4,13:05:49
0,1,0,7,13:05:56
0,0,1,8,13:06:04
0,1,0,9,13:06:13
1,0,0,7,13:06:20
0,1,0,1,13:06:21
0,0,1,3,13:06:24
0,1,0,4,13:06:28
1,0,0,1,13:06:29
0,1,0,7,13:06:36
0,0,1,5,13:06:41
0,1,0,6,13:06:47
1,0,0,1,13:06:48
0,1,0,5,13:06:53
0,0,1,8,13:07:01
0,1,0,3,13:07:04
1,0,0,2,13:07:06
0,1,0,9,13:07:15
0,0,1,2,13:07:17
0,1,0,8,13:07:25
1,0,0,1,13:07:26
0,1,0,8,13:07:34
0,0,1,9,13:07:43
0,1,0,9,13:07:52
1,0,0,4,13:07:56
0,1,0,6,13:08:02
0,0,1,2,13:08:04
0,1,0,2,13:08:06
1,0,0,3,13:08:09
0,1,0,8,13:08:17
0,0,1,1,13:08:18
0,1,1,6,13:08:24
1,0,0,1,13:08:25
0,1,0,8,13:08:33
0,0,1,4,13:08:37
0,1,0,3,13:08:40
1,0,0,1,13:08:41
0,1,0,2,13:08:43
0,0,1,7,13:08:50
0,1,0,5,13:08:55
1,0,0,9,13:09:04
0,1,0,7,13:09:11
0,0,1,5,13:09:16
0,1,0,8,13:09:24
1,0,0,6,13:09:30
0,1,0,4,13:09:34
0,0,1,2,13:09:36
0,1,0,4,13:09:40
1,0,0,8,13:09:48
0,1,0,4,13:09:52
0,0,1,8,13:10:00
0,1,0,2,13:10:02
1,0,0,5,13:10:07
0,1,0,5,13:10:12
0,0,1,2,13:10:14
0,1,0,4,13:10:18
1,0,0,7,13:10:25
0,1,0,6,13:10:31
0,0,1,8,13:10:39
0,1,0,5,13:10:44
1,0,0,4,13:10:48
0,1,0,4,13:10:52
0,0,1,4,13:10:56
0,1,0,6,13:11:02
1,0,0,6,13:11:08
0,1,0,4,13:11:12
0,0,1,2,13:11:14
0,1,0,7,13:11:21
1,0,0,5,13:11:26
0,1,0,1,13:11:27
0,0,1,3,13:11:30
0,1,0,8,13:11:38
1,0,0,8,13:11:46
0,1,0,5,13:11:51
0,0,1,4,13:11:55
0,1,0,6,13:12:01
1,0,0,4,13:12:05
0,1,0,6,13:12:11
0,0,1,5,13:12:16
0,1,0,9,13:12:25
1,0,0,6,13:12:31
0,1,0,1,13:12:32
0,0,1,6,13:12:38
0,1,0,1,13:12:39
1,0,0,1,13:12:40
0,1,0,4,13:12:44
0,0,1,4,13:12:48
0,1,0,1,13:12:49
1,0,0,9,13:12:58
0,1,0,1,13:12:59
0,0,1,2,13:13:01
0,1,0,3,13:13:04
1,0,0,1,13:13:05
0,1,0,1,13:13:06
0,0,1,2,13:13:08
0,1,0,9,13:13:17
1,0,0,2,13:13:19
0,1,0,4,13:13:23
0,0,1,3,13:13:26
0,1,0,4,13:13:30
1,0,0,3,13:13:33
0,1,0,7,13:13:40
0,0,1,5,13:13:45
0,1,0,2,13:13:47
1,0,0,5,13:13:52
0,1,0,2,13:13:54
0,0,1,6,13:14:00
0,1,0,8,13:14:08
1,0,0,7,13:14:15
0,1,0,8,13:14:23
0,0,1,9,13:14:32
0,1,1,2,13:14:34
1,0,0,8,13:14:42
0,1,0,5,13:14:47
0,0,1,5,13:14:52
0,1,0,3,13:14:55
1,0,0,2,13:14:57
0,1,0,4,13:15:01
0,0,1,3,13:15:04
0,1,0,8,13:15:12
1,0,0,3,13:15:15
0,1,0,1,13:15:16
0,0,1,6,13:15:22
0,1,0,6,13:15:28
1,0,0,5,13:15:33
0,1,0,9,13:15:42
0,0,1,1,13:15:43
0,1,0,4,13:15:47
1,0,0,6,13:15:53
0,1,0,8,13:16:01
0,0,1,1,13:16:02
0,1,0,6,13:16:08
1,0,0,3,13:16:11
0,1,0,7,13:16:18
0,0,1,2,13:16:20
0,1,0,1,13:16:21
1,0,0,8,13:16:29
0,1,0,3,13:16:32
0,0,1,5,13:16:37
0,1,0,5,13:16:42
1,0,0,3,13:16:45
0,1,0,3,13:16:48
0,0,1,9,13:16:57
0,1,0,6,13:17:03
1,0,0,3,13:17:06
0,1,0,2,13:17:08
0,0,1,7,13:17:15
0,1,0,8,13:17:23
1,0,0,4,13:17:27
0,1,0,9,13:17:36
0,0,1,7,13:17:43
0,1,0,1,13:17:44
1,0,0,8,13:17:52
0,1,0,1,13:17:53
0,0,1,5,13:17:58
0,1,0,4,13:18:02
1,0,0,3,13:18:05
0,1,0,4,13:18:09
0,0,1,3,13:18:12
0,1,0,5,13:18:17
1,0,0,5,13:18:22
0,1,0,8,13:18:30
0,0,1,5,13:18:35
0,1,0,8,13:18:43
1,0,0,1,13:18:44
0,1,0,6,13:18:50
0,0,1,4,13:18:54
0,1,0,8,13:19:02
1,1,0,4,13:19:06
0,1,0,8,13:19:14
0,0,1,6,13:19:20
0,1,0,4,13:19:24
1,0,0,3,13:19:27
0,1,0,3,13:19:30
1,0,1,2,13:19:32
0,1,0,1,13:19:33
1,0,0,3,13:19:36
0,1,0,9,13:19:45
0,0,1,1,13:19:46
0,1,0,6,13:19:52
1,0,0,5,13:19:57
0,1,0,8,13:20:05
0,0,1,9,13:20:14
0,1,0,7,13:20:21
1,0,0,3,13:20:24
0,1,0,9,13:20:33
0,0,1,2,13:20:35
0,1,0,6,13:20:41
1,0,0,8,13:20:49
0,1,0,1,13:20:50
0,0,1,7,13:20:57
0,1,0,5,13:21:02
1,0,0,3,13:21:05
0,1,0,3,13:21:08
0,0,1,9,13:21:17
0,1,0,5,13:21:22
1,0,0,4,13:21:26
0,1,0,5,13:21:31
0,0,1,3,13:21:34
0,1,1,2,13:21:36
1,0,0,3,13:21:39
0,1,0,8,13:21:47
0,0,1,3,13:21:50
0,1,0,8,13:21:58
1,0,0,5,13:22:03
0,1,0,1,13:22:04
0,0,1,9,13:22:13
0,1,0,4,13:22:17
1,0,0,7,13:22:24
0,1,0,7,13:22:31
0,0,1,6,13:22:37
0,1,0,4,13:22:41
1,0,0,1,13:22:42
0,1,0,1,13:22:43
0,0,1,7,13:22:50
0,1,0,1,13:22:51
1,0,0,9,13:23:00
0,1,0,4,13:23:04
0,0,1,9,13:23:13
0,1,0,1,13:23:14
1,0,0,2,13:23:16
0,1,0,9,13:23:25
0,0,1,8,13:23:33
0,1,0,1,13:23:34
1,0,0,9,13:23:43
0,1,0,8,13:23:51
0,0,1,6,13:23:57
0,1,0,3,13:24:00
1,0,0,5,13:24:05
0,1,0,8,13:24:13
0,0,1,9,13:24:22
0,1,1,2,13:24:24
1,0,0,2,13:24:26
0,1,0,5,13:24:31
0,0,1,9,13:24:40
0,1,0,1,13:24:41
1,0,0,8,13:24:49
0,1,0,6,13:24:55
0,0,1,2,13:24:57
0,1,0,6,13:25:03
1,0,0,1,13:25:04
0,1,0,1,13:25:05
0,0,1,6,13:25:11
0,1,0,9,13:25:20
1,0,0,9,13:25:29
0,1,0,2,13:25:31
0,0,1,6,13:25:37
0,1,0,2,13:25:39
1,0,0,6,13:25:45
0,1,0,5,13:25:50
0,0,1,6,13:25:56
0,1,0,8,13:26:04
1,0,0,4,13:26:08
0,1,0,7,13:26:15
0,0,1,5,13:26:20
0,1,0,3,13:26:23
1,0,0,6,13:26:29
0,1,0,7,13:26:36
0,0,1,5,13:26:41
0,1,0,3,13:26:44
1,0,0,2,13:26:46
0,1,0,6,13:26:52
0,0,1,5,13:26:57
0,1,0,6,13:27:03
1,0,0,6,13:27:09
0,1,0,6,13:27:15
0,0,1,2,13:27:17
0,1,0,3,13:27:20
1,0,0,7,13:27:27
0,1,0,4,13:27:31
0,0,1,1,13:27:32
0,1,0,3,13:27:35
1,1,0,2,13:27:37
0,1,0,4,13:27:41
0,0,1,3,13:27:44
0,1,0,4,13:27:48
1,0,0,1,13:27:49
0,1,0,7,13:27:56
0,0,1,9,13:28:05
0,1,0,7,13:28:12
1,0,0,3,13:28:15
0,1,0,7,13:28:22
0,0,1,9,13:28:31
0,1,0,8,13:28:39
1,0,0,5,13:28:44
0,1,0,2,13:28:46
0,0,1,4,13:28:50
0,1,0,8,13:28:58
1,0,0,7,13:29:05
1,1,0,2,13:29:07
1,0,1,1,13:29:08
0,1,0,5,13:29:13
1,0,0,5,13:29:18
0,1,0,9,13:29:27
0,0,1,5,13:29:32
0,1,0,2,13:29:34
1,0,0,4,13:29:38
0,1,0,6,13:29:44
0,0,1,2,13:29:46
0,1,0,2,13:29:48
1,0,0,9,13:29:57
0,1,0,1,13:29:58
0,0,1,8,13:30:06
0,1,0,4,13:30:10
1,0,0,2,13:30:12
1,1,0,4,13:30:16
0,0,1,3,13:30:19
0,1,0,7,13:30:26
1,0,0,2,13:30:28
0,1,0,2,13:30:30
0,0,1,5,13:30:35
0,1,0,1,13:30:36
1,0,0,9,13:30:45
0,1,0,6,13:30:51
0,0,1,9,13:31:00
0,1,0,8,13:31:08
1,0,0,8,13:31:16
0,1,0,1,13:31:17
0,0,1,3,13:31:20
0,1,0,7,13:31:27
1,0,0,4,13:31:31
0,1,0,1,13:31:32
0,0,1,4,13:31:36
0,1,0,2,13:31:38
1,0,0,4,13:31:42
0,1,0,4,13:31:46
0,0,1,6,13:31:52
0,1,0,4,13:31:56
1,0,0,1,13:31:57
0,1,0,9,13:32:06
0,0,1,6,13:32:12
0,1,0,3,13:32:15
1,0,0,6,13:32:21
0,1,0,7,13:32:28
0,0,1,4,13:32:32
0,1,0,4,13:32:36
1,0,0,9,13:32:45
0,1,0,3,13:32:48
0,0,1,6,13:32:54
0,1,0,2,13:32:56
1,0,0,1,13:32:57
0,1,0,6,13:33:03
0,0,1,6,13:33:09
0,1,0,3,13:33:12
1,0,0,1,13:33:13
0,1,0,8,13:33:21
0,0,1,3,13:33:24
0,1,0,8,13:33:32
1,0,0,5,13:33:37
0,1,0,2,13:33:39
0,0,1,5,13:33:44
0,1,0,6,13:33:50
1,0,0,6,13:33:56
0,1,0,2,13:33:58
0,0,1,2,13:34:00
0,1,0,9,13:34:09
1,0,0,1,13:34:10
0,1,0,5,13:34:15
0,0,1,8,13:34:23
0,1,0,2,13:34:25
1,0,0,5,13:34:30
0,1,0,8,13:34:38
0,0,1,7,13:34:45
0,1,0,7,13:34:52
1,0,0,2,13:34:54
0,1,0,4,13:34:58
1,0,1,3,13:35:01
0,1,0,8,13:35:09
1,0,0,1,13:35:10
0,1,0,6,13:35:16
0,0,1,6,13:35:22
0,1,0,2,13:35:24
1,0,0,4,13:35:28
0,1,0,1,13:35:29
0,0,1,4,13:35:33
0,1,0,5,13:35:38
1,0,0,3,13:35:41
0,1,0,5,13:35:46
0,0,1,5,13:35:51
0,1,0,7,13:35:58
1,0,0,4,13:36:02
0,1,0,9,13:36:11
0,0,1,1,13:36:12
0,1,0,3,13:36:15
1,0,0,9,13:36:24
0,1,0,1,13:36:25
0,0,1,8,13:36:33
0,1,0,9,13:36:42
1,0,0,3,13:36:45
0,1,0,6,13:36:51
0,0,1,4,13:36:55
0,1,0,2,13:36:57
1,0,0,3,13:37:00
1,1,0,2,13:37:02
0,0,1,2,13:37:04
0,1,0,7,13:37:11
1,0,0,7,13:37:18
0,1,0,6,13:37:24
0,0,1,6,13:37:30
0,1,0,4,13:37:34
1,0,0,1,13:37:35
0,1,0,7,13:37:42
0,0,1,4,13:37:46
0,1,0,6,13:37:52
1,0,0,5,13:37:57
0,1,0,5,13:38:02
0,0,1,5,13:38:07
0,1,0,5,13:38:12
1,0,0,7,13:38:19
0,1,1,5,13:38:24
0,0,1,7,13:38:31
0,1,1,5,13:38:36
1,0,0,9,13:38:45
0,1,0,1,13:38:46
0,0,1,6,13:38:52
0,1,1,6,13:38:58
1,0,0,9,13:39:07
1,1,0,3,13:39:10
0,0,1,4,13:39:14
0,1,0,7,13:39:21
1,0,0,7,13:39:28
0,1,0,5,13:39:33
0,0,1,2,13:39:35
0,1,0,7,13:39:42
1,0,0,9,13:39:51
0,1,0,7,13:39:58
0,0,1,6,13:40:04
0,1,0,7,13:40:11
1,0,0,4,13:40:15
0,1,0,9,13:40:24
0,0,1,1,13:40:25
0,1,0,1,13:40:26
1,0,0,6,13:40:32
0,1,0,8,13:40:40
1,0,1,6,13:40:46
0,1,0,1,13:40:47
1,0,0,5,13:40:52
0,1,0,5,13:40:57
0,0,1,8,13:41:05
0,1,1,3,13:41:08
1,0,0,4,13:41:12
0,1,0,4,13:41:16
0,0,1,2,13:41:18
0,1,0,6,13:41:24
1,0,0,9,13:41:33
0,1,0,7,13:41:40
0,0,1,7,13:41:47
0,1,0,3,13:41:50
1,0,0,9,13:41:59
0,1,0,2,13:42:01
0,0,1,6,13:42:07
0,1,0,8,13:42:15
1,0,0,4,13:42:19
0,1,1,9,13:42:28
0,0,1,9,13:42:37
0,1,0,6,13:42:43
1,0,0,8,13:42:51
0,1,0,4,13:42:55
0,0,1,6,13:43:01
0,1,0,7,13:43:08
1,0,0,8,13:43:16
0,1,0,5,13:43:21
0,0,1,1,13:43:22
0,1,0,3,13:43:25
1,0,0,9,13:43:34
0,1,0,1,13:43:35
0,0,1,6,13:43:41
0,1,0,9,13:43:50
1,0,0,4,13:43:54
0,1,0,6,13:44:00
0,0,1,5,13:44:05
0,1,0,1,13:44:06
1,0,0,3,13:44:09
0,1,0,6,13:44:15
0,0,1,1,13:44:16
0,1,0,2,13:44:18
1,0,0,1,13:44:19
0,1,0,9,13:44:28
0,0,1,4,13:44:32
0,1,0,5,13:44:37
1,0,0,2,13:44:39
0,1,0,6,13:44:45
0,0,1,8,13:44:53
0,1,0,2,13:44:55
1,0,0,1,13:44:56
0,1,0,2,13:44:58
0,0,1,4,13:45:02
0,1,0,2,13:45:04
1,0,0,4,13:45:08
0,1,0,2,13:45:10
0,0,1,8,13:45:18
0,1,0,3,13:45:21
1,0,0,7,13:45:28
0,1,0,5,13:45:33
0,0,1,4,13:45:37
0,1,0,3,13:45:40
1,0,0,3,13:45:43
0,1,0,2,13:45:45
0,0,1,9,13:45:54
0,1,0,3,13:45:57
1,0,1,7,13:46:04
0,1,0,1,13:46:05
0,0,1,3,13:46:08
0,1,0,8,13:46:16
1,0,0,8,13:46:24
0,1,0,6,13:46:30
0,0,1,3,13:46:33
0,1,0,2,13:46:35
1,0,0,6,13:46:41
0,1,0,8,13:46:49
0,0,1,2,13:46:51
0,1,0,5,13:46:56
1,0,0,9,13:47:05
0,1,0,8,13:47:13
0,0,1,7,13:47:20
0,1,0,1,13:47:21
1,0,0,5,13:47:26
0,1,0,8,13:47:34
0,0,1,7,13:47:41
0,1,0,7,13:47:48
1,0,0,5,13:47:53
0,1,0,9,13:48:02
0,0,1,8,13:48:10
0,1,0,1,13:48:11
1,0,0,3,13:48:14
0,1,0,8,13:48:22
0,0,1,7,13:48:29
0,1,0,4,13:48:33
1,0,0,2,13:48:35
0,1,0,8,13:48:43
0,0,1,3,13:48:46
0,1,0,9,13:48:55
1,0,0,7,13:49:02
0,1,0,1,13:49:03
0,0,1,4,13:49:07
0,1,0,2,13:49:09
1,0,0,3,13:49:12
0,1,0,8,13:49:20
0,0,1,9,13:49:29
0,1,0,2,13:49:31
1,0,0,1,13:49:32
0,1,0,7,13:49:39
0,0,1,2,13:49:41
0,1,0,1,13:49:42
1,0,0,5,13:49:47
0,1,0,9,13:49:56
0,0,1,9,13:50:05
0,1,0,8,13:50:13
1,0,0,9,13:50:22
0,1,0,1,13:50:23
0,0,1,3,13:50:26
0,1,0,2,13:50:28
1,0,0,6,13:50:34
0,1,0,5,13:50:39
0,0,1,1,13:50:40
0,1,0,5,13:50:45
1,0,0,5,13:50:50
0,1,0,7,13:50:57
0,0,1,5,13:51:02
0,1,0,3,13:51:05
1,0,0,6,13:51:11
0,1,0,7,13:51:18
0,0,1,5,13:51:23
0,1,0,5,13:51:28
1,0,0,9,13:51:37
0,1,0,8,13:51:45
0,0,1,4,13:51:49
0,1,0,7,13:51:56
1,0,0,9,13:52:05
0,1,0,2,13:52:07
0,0,1,9,13:52:16
0,1,0,7,13:52:23
1,0,0,8,13:52:31
0,1,0,3,13:52:34
0,0,1,1,13:52:35
0,1,0,9,13:52:44
1,0,0,5,13:52:49
0,1,0,9,13:52:58
0,0,1,9,13:53:07
0,1,0,6,13:53:13
1,0,0,3,13:53:16
0,1,0,2,13:53:18
0,0,1,9,13:53:27
0,1,0,7,13:53:34
1,0,0,5,13:53:39
0,1,0,3,13:53:42
0,0,1,5,13:53:47
0,1,0,5,13:53:52
1,0,0,4,13:53:56
0,1,0,7,13:54:03
0,0,1,8,13:54:11
0,1,0,2,13:54:13
1,0,0,9,13:54:22
0,1,0,3,13:54:25
0,0,1,3,13:54:28
0,1,0,2,13:54:30
1,0,0,9,13:54:39
0,1,0,6,13:54:45
0,0,1,2,13:54:47
0,1,0,5,13:54:52
1,0,0,3,13:54:55
0,1,0,5,13:55:00
0,0,1,8,13:55:08
0,1,0,4,13:55:12
1,0,0,3,13:55:15
0,1,0,6,13:55:21
0,0,1,5,13:55:26
0,1,0,8,13:55:34
1,0,0,5,13:55:39
0,1,0,5,13:55:44
0,0,1,4,13:55:48
0,1,0,6,13:55:54
1,0,0,9,13:56:03
0,1,0,9,13:56:12
0,0,1,3,13:56:15
0,1,0,7,13:56:22
1,0,0,7,13:56:29
0,1,0,8,13:56:37
0,0,1,8,13:56:45
0,1,0,6,13:56:51
1,0,0,6,13:56:57
0,1,0,7,13:57:04
0,0,1,2,13:57:06
0,1,0,7,13:57:13
1,1,0,2,13:57:15
0,1,0,1,13:57:16
0,0,1,7,13:57:23
0,1,0,7,13:57:30
1,0,0,6,13:57:36
0,1,0,4,13:57:40
0,0,1,9,13:57:49
0,1,0,5,13:57:54
1,0,0,5,13:57:59
0,1,0,5,13:58:04
0,0,1,7,13:58:11
0,1,0,6,13:58:17
1,0,1,9,13:58:26
0,1,0,6,13:58:32
0,0,1,3,13:58:35
0,1,0,5,13:58:40
1,0,0,7,13:58:47
0,1,0,1,13:58:48
0,0,1,5,13:58:53
0,1,0,8,13:59:01
1,0,0,1,13:59:02
0,1,0,1,13:59:03
0,0,1,1,13:59:04
0,1,0,8,13:59:12
1,0,0,4,13:59:16
0,1,0,9,13:59:25
0,0,1,1,13:59:26
0,1,0,1,13:59:27
1,0,0,9,13:59:36
0,1,0,3,13:59:39
0,0,1,9,13:59:48
0,1,0,7,13:59:55
1,0,0,9,14:00:04
0,1,0,6,14:00:10
0,0,1,7,14:00:17
0,1,0,1,14:00:18
1,0,0,8,14:00:26
0,1,0,3,14:00:29
0,0,1,7,14:00:36
0,1,0,9,14:00:45
1,0,0,3,14:00:48
0,1,0,4,14:00:52
0,0,1,9,14:01:01
0,1,0,7,14:01:08
1,0,0,2,14:01:10
0,1,0,5,14:01:15
0,0,1,7,14:01:22
0,1,0,9,14:01:31
1,0,0,3,14:01:34
0,1,0,3,14:01:37
0,0,1,1,14:01:38
0,1,0,7,14:01:45
1,0,0,6,14:01:51
0,1,0,9,14:02:00
0,0,1,5,14:02:05
0,1,0,9,14:02:14
1,0,0,2,14:02:16
0,1,0,4,14:02:20
0,0,1,3,14:02:23
0,1,0,6,14:02:29
1,0,0,6,14:02:35
0,1,0,1,14:02:36
0,0,1,7,14:02:43
0,1,0,9,14:02:52
1,0,0,8,14:03:00
0,1,0,4,14:03:04
0,0,1,4,14:03:08
0,1,0,5,14:03:13
1,0,0,5,14:03:18
0,1,0,7,14:03:25
0,0,1,6,14:03:31
0,1,0,5,14:03:36
1,0,0,2,14:03:38
0,1,0,5,14:03:43
0,0,1,3,14:03:46
0,1,1,2,14:03:48
1,0,0,6,14:03:54
0,1,0,9,14:04:03
0,0,1,5,14:04:08
0,1,0,2,14:04:10
1,0,0,7,14:04:17
0,1,0,4,14:04:21
0,0,1,8,14:04:29
0,1,0,5,14:04:34
1,0,0,3,14:04:37
0,1,0,5,14:04:42
0,0,1,3,14:04:45
1,1,0,2,14:04:47
1,0,0,4,14:04:51
0,1,0,3,14:04:54
0,0,1,5,14:04:59
0,1,0,7,14:05:06
1,0,0,6,14:05:12
0,1,0,6,14:05:18
0,0,1,2,14:05:20
0,1,0,3,14:05:23
1,0,0,5,14:05:28
0,1,0,5,14:05:33
0,0,1,4,14:05:37
0,1,0,1,14:05:38
1,0,0,4,14:05:42
0,1,0,6,14:05:48
0,0,1,5,14:05:53
0,1,0,6,14:05:59
1,0,0,9,14:06:08
0,1,0,9,14:06:17
0,0,1,4,14:06:21
1,1,0,3,14:06:24
1,0,0,4,14:06:28
0,1,0,3,14:06:31
0,0,1,9,14:06:40
0,1,0,7,14:06:47
1,0,0,4,14:06:51
0,1,0,9,14:07:00
0,0,1,6,14:07:06
0,1,0,1,14:07:07
1,0,1,6,14:07:13
0,1,0,6,14:07:19
0,0,1,9,14:07:28
0,1,0,8,14:07:36
1,0,0,6,14:07:42
0,1,0,7,14:07:49
0,0,1,5,14:07:54
0,1,0,8,14:08:02
1,0,0,8,14:08:10
0,1,0,2,14:08:12
0,0,1,9,14:08:21
0,1,0,7,14:08:28
1,0,0,8,14:08:36
0,1,0,8,14:08:44
0,0,1,9,14:08:53
0,1,0,9,14:09:02
1,0,0,8,14:09:10
0,1,0,1,14:09:11
0,0,1,1,14:09:12
0,1,0,1,14:09:13
1,0,0,2,14:09:15
0,1,0,5,14:09:20
0,0,1,8,14:09:28
0,1,0,3,14:09:31
1,0,0,4,14:09:35
0,1,0,9,14:09:44
0,0,1,3,14:09:47
0,1,0,3,14:09:50
1,0,0,3,14:09:53
0,1,0,6,14:09:59
0,0,1,3,14:10:02
0,1,0,9,14:10:11
1,0,0,3,14:10:14
0,1,0,7,14:10:21
0,0,1,4,14:10:25
0,1,0,2,14:10:27
1,0,0,5,14:10:32
0,1,0,3,14:10:35
0,0,1,2,14:10:37
0,1,0,4,14:10:41
1,0,0,5,14:10:46
0,1,0,6,14:10:52
0,0,1,3,14:10:55
0,1,0,9,14:11:04
1,0,0,3,14:11:07
0,1,0,8,14:11:15
0,0,1,3,14:11:18
0,1,0,2,14:11:20
1,0,0,2,14:11:22
0,1,0,2,14:11:24
0,0,1,9,14:11:33
0,1,0,2,14:11:35
1,0,0,1,14:11:36
0,1,0,3,14:11:39
0,0,1,6,14:11:45
0,1,0,6,14:11:51
1,0,0,6,14:11:57
1,1,0,8,14:12:05
0,0,1,6,14:12:11
0,1,0,4,14:12:15
1,0,0,8,14:12:23
0,1,0,2,14:12:25
0,0,1,1,14:12:26
0,1,0,7,14:12:33
1,0,0,8,14:12:41
